Game Name,Package Name,Description,Icon URL,Category
"Chess Universe - Play Online","com.kingsofgames.chessuniverse","<b>Want to play and learn chess for free? Chess Universe is the #1 place for learning and playing chess. Here you can enjoy free unlimited chess games online and offline. </b><br><br>Play chess online with your friends or compete against leaderboard champions.  Learn chess free with the best tools. Develop tactics, strategy, memory, and logical thinking. <br><br>With our new chess app you can improve your skills from beginner to master. Analyze your matches and take your chess skills to the next level. Learn chess while solving chess puzzles designed by chess Grandmasters and chess trainers.  <br><br><b>MAIN FEATURES</b>:<br><br>✅ <b>PLAY UNLIMITED ONLINE CHESS GAMES</b><br>Compete against online players and try to get on your country leaderboard. Rank up and become a chess master.<br><br>✅ <b>DIFFERENT GAME MODES</b><br>Try out different game modes: Blitz Chess, Bullet Chess, Rapid Chess or the new Easy mode, where you can think about each move for a maximum of 1 minute.<br><br>✅ <b>DAILY CHALLENGES VS COMPUTER AI</b><br>New computer opponents spawn every 24 hours. The higher your chess rating, the more difficult your opponents become. The keys you receive for your victory unlock great rewards with new chess boards, chess sets and more.<br><br>✅ <b>PLAY CHESS WITH FRIENDS</b><br>Invite your friends to the chess game! Connect with friends and play social chess online with them.<br><br>✅ <b>CHESS LESSONS FOR CHESS BEGINNERS</b><br> Learn chess basics, how pieces move, chess tactics, chess combinations and chess opening tricks. Improve your chess skills for free by solving chess puzzles in our themed chess towers. More than 1000 lessons designed by the best chess coaches are ready for you.<br><br>✅ <b>PLAY AGAINST COMPUTER AI</b><br>Test yourself against 9 computer AI difficulty levels. Select PLAY VS COMPUTER and than PRACTICE MATCH to start with level 1 computer. You can also play this computer game without time pressure. Simply set the time to &quot;NO TIME&quot;.<br><br>Chess transcends language barriers with its myriad names:  xadrez, ajedrez, satranç, schach, șah, šah, scacchi, şahmat, šachy... Yet, regardless of the tongue, it stands as the epitome of strategic brilliance, universally hailed as the greatest game of strategy in existence.<br><br>Chess Universe stands out from other online chess games with its unique design and exciting gameplay. Unlock cool pieces, chess boards and earn rewards as you learn how to play chess. Our free online chess has some features that make chess easier for you: <b>Hints</b>, <b>Undo</b>, <b>Game Review</b>, <b>Game Replay</b> and <b>Game Analyze</b>.<br><br>Chess Universe is the place to play chess online with your friends and other players from all over the world. Now it&#39;s your move. Play chess for free!<br><br><br>✅ <b>VIP Membership Subscription:</b><br><br>You can subscribe to the VIP membership to unlock all chessboards, chess sets, special effects,  all academy towers, emojis, unlimited hints and undo moves in Play Vs Computer and in Chess Academy, an exclusive VIP character set and a VIP pet. Additionally, the VIP membership removes all ads and provides you with 40 gems every active week.<br><br><br><b>ABOUT CHESS UNIVERSE</b><br><br>The Chess Universe app is built by chess Grandmasters and gaming experts with the idea of presenting the best of both worlds in a unique, gamified chess adventure.<br><br>Check the newest updates, announcements, and events on: <a href=""https://www.google.com/url?q=https%3A%2F%2Fwww.facebook.com%2FChessUniverseApp%2F&amp;sa=D&amp;sntz=1&amp;usg=AOvVaw0IVkSrHvPclfsd6Vq1c6N5""> Facebook</a>, <a href=""https://www.google.com/url?q=https%3A%2F%2Ftwitter.com%2Fchess_universe&amp;sa=D&amp;sntz=1&amp;usg=AOvVaw0NbGsCvAxitqdQXloe90tF""> Twitter</a>","https://play-lh.googleusercontent.com/Ugutv0gH0OOUHdBx7tDHg66Xq2gcnsT3u7Oo_iF01y1tsN8bYOdhycexFbbsFG1a1pM","GAME_BOARD"
"Yazy the yatzy dice game","com.fiogonia.yatzy","Join millions of fanatical Yatzy players. Get the best dice game ever: Yazy! It is simple, fast to learn and offers you guaranteed fun!<br><br>Yatzy is composed of 13 rounds. There are five dice that can be rolled up to three times in each round. At any moment you can choose one of the 13 category boxes to score the result you achieved. Many of the sets are Poker like, such as 3 of a kind, 4 of a kind, straights, etc. Some call it dice poker game.<br><br>You have to score once and only once in each category box. You must think, judge and develop your skills to progress and improve your gaming abilities. As the game unfolds your category boxes start to run out. The objective is to achieve the highest score from these 13 rounds.<br><br>Features:<br><br>- The best tutorial for the new players<br>- Best, easiest interface you will find anywhere<br>- 4 playing options *<br>- Customizable dice colors <br><br>* This amazing Yatzy dice game has 4 playing options:<br><br>- One Solo Game: One column game<br>- Triples Game: Longer three columns game<br>- Play versus opponent: Play against the robot<br>- Local pass and play: Play a friend using the same device<br><br>This is the coolest yatzy dice game ever. Try it now and let us know what you think! We are always improving. It is a fantastic family dice game.","https://play-lh.googleusercontent.com/Hczfxt00W8To_5i57V5fTM5pHm8F_eVO8zLR1meXY7-Q01jX1QzqD_Vvv8-az_8AHmI","GAME_BOARD"
"Dark, Horror Color by Number","com.paint.by.number.pixel.art.coloring.pages","Dark Color, dark art coloring games, gothic color by number, dark theme relaxation coloring book. We proudly present a Dark &amp; Gothic coloring adventure that allows you to explore mysterious realms and unleash your creativity, enjoy adult coloring fun! NCAA, summer and beach coloring game!<br><br>These dark coloring games have so many dark fantasy coloring pages, such as Gothic, Vampire, Demon, Zombie, Monster, Scary and Skull…And there is scary audio during the coloring process,you will like! NCAA, summer and beach coloring game!<br><br><br>Dark Color contains all the art games you need, whether you’re looking for a scary, artistic with a color by number game or  for a fantasy art color app.<br><br>The Halloween carnival starts, Halloween pictures are updated daily, limited-time Halloween activities, and Halloween horror audio have arrived<br><br>Special Category：<br>★★★★★★<br>✔Gothic<br>✔Nightmare<br>✔Vampire<br>✔Devil<br>✔Demon<br>✔Skeletons<br>✔Horror dolls<br>✔Hell<br>✔Darkness<br>✔Zombies<br>✔Halloween theme<br>✔Dracula<br>✔Horror scenes<br>✔Killer<br>✔Mummy<br>✔Clown<br>✔Ghost<br>...............<br><br>Featured Content：<br>😈Horror audio story coloring🎬<br>🤖 Mysterious horror pictures❓<br>✨Horror animation coloring ✨<br><br>You will find a picture you like! Join now! Enjoy an exclusive adult coloring book.  <br><br>Check out our exclusive features.<br>-☠️Start the coloring games anytime, anywhere – Paint by number no pencil or paper is needed<br>-☠️Easily complete your extraordinary masterpiece in the coloring games<br>-☠️New drawings are updated daily, and unique pics made by illustrators<br>-☠️A rich and interesting theme, Say goodbye to boredom<br>-☠️Share your work with friends on social networks<br>-☠️Unique killer clowns, Dracula, killer claws, zombies, and mummies<br><br><br>How do color by number in the app?<br><br>🤡Dark Color, Coloring games is a real dark-themed coloring book where you can easily click on the blank areas to color your favorite pictures. Paint by number, whether you&#39;re on the go, left alone at home, or just relaxing during your downtime, this dark color app is sure to be the one to keep you comfortable!<br><br>👹Dark Color, Color by Number is updated daily with goth pictures and a variety of free pictures for you to paint. The exquisite horror pictures are specially created by our talented illustrators, and each one offers you a wonderful coloring game experience!<br><br>😈 In Dark Coloring Book, Color by Number, you can unleash your artistic talent as much as you want. Enjoy countless goth-themed colorful pictures at any time and create your coloring artwork anywhere you want. Open the coloring games and you will be transported into a wonderfully scary coloring world, plunge into Dracula, zombies, darkness, killers, and mummies inspired by coloring.<br><br>Dark color apps are for you if you like horror scary art clowns, demons, and gothic fantasy coloring, Choose your favorite pics and color each gothic picture with color. When you&#39;re done with this scary coloring book, you can let your mind relax and live more comfortably! enjoy artistic coloring！ <br><br>👻 Dark gothic coloring makes your life more exciting and gives you unexpected inspiration! Mystery Coloring App！<br>👻 Don&#39;t hesitate, we are waiting for you, Join us now! we love fantasy color books! NCAA, summer and beach coloring game!","https://play-lh.googleusercontent.com/tmJDEdy1YTDZSVmSCgNKDg_heb3DmV1BIEUn9eb7jBLLYsNw3gHNpuBMF2gzyZdPEJKi","GAME_BOARD"
"Anime Cosplay Coloring Pages","com.paint.by.numbers.color.fun","Anime Cosplay Coloring Pages<br>Immerse yourself in the vibrant world of Anime Cosplay Coloring Games! Unleash your creativity as you explore a vast collection of popular anime characters, scenes, and cultural icons. This unique coloring experience will allow you to immerse yourself in romantic games, and by enjoying this hearts coloring book, you can feel the spirits of Japanese animation.<br>🌟 Key Features:<br>Anime Extravaganza: Dive into a diverse range of anime genres, from action-packed shonen to heartwarming shojo, featuring beloved characters from iconic series like Naruto, Dragon Ball, and Sailor Moon. Enjoy anime coloring books with various themes, like romantic love themes, Valentine themes, passionate themes, etc...<br>Cosplay Galore: Unleash your artistic flair on enchanting cosplay designs. Bring your favorite characters to life with a splash of color and style. Explore detailed costumes inspired by renowned cosplayers and conventions. Color your favorite characters in cosplay coloring or color special themes in valentines love coloring, also you can experience a love story immersed in romantic games.<br>Isekai Adventures: Embark on colorful journeys to fantastical realms with our exclusive Isekai-themed illustrations. Immerse yourself in otherworldly landscapes and characters, from magical schools to epic fantasy kingdoms. Anime color by number<br>Manga Magic: Indulge in the enchanting world of Manga with intricate illustrations inspired by Japan&#39;s rich comic book culture. Immerse yourself in romantic games filled with emotion, love, and hearts beating.<br>Anime Culture Celebration: Capture the essence of anime culture with illustrations portraying traditional and contemporary elements of Japanese life. Celebrate festivals, tea ceremonies, and daily life through the lens of anime art.<br>🚀 App Highlights:<br>Anime Color Variety: Choose from an extensive palette of colors to breathe life into your favorite characters. Experiment with different shades and styles to create your unique interpretations. Cosplay color by number<br>User-Friendly Interface: Effortlessly navigate through a seamless and intuitive coloring experience. The app is designed for users of all ages and skill levels, ensuring a delightful creative journey.<br>Interactive Cosplay Design: Customize costumes and accessories with your artistic touch. Express your creativity by mixing and matching outfits, hairstyles, and accessories.<br>Social Sharing: Showcase your masterpieces to the Anime Cosplay community and beyond. Connect with fellow fans, share tips, and be part of a vibrant community passionate about anime and cosplay.<br>💋New Designed Paintings Daily Updated:<br>Our designers carefully designed all the paintings in anime color, Cosplay Coloring Book, and Anime Color by number, We will provide you with tons of anime color choices, and romantic games and update your paintings every day. Also, you can see us as a valentines love coloring book for adults on valentines day, a hearts coloring book that will provide you with many special feelings.<br>🦄 Swift &amp; Easy to Draw Your Pictures:<br>Don&#39;t know how to draw sandbox coloring pics? Don&#39;t worry. Anime Color creates a new way to experience coloring without specific skills, pencils, or paper. All you need do is choose a number and color, then tap the shade to follow the clues, Anime color by number.<br>Unleash your creativity and become an Anime Cosplay Coloring virtuoso! Download now and experience this love coloring book for adults, embarking on a colorful journey into the enchanting world of animation and role-playing. Play in this hearts coloring book, and experience heartbeat in the game. Express yourself, share your masterpiece with fellow anime enthusiasts worldwide, and join a community that celebrates the art and culture of anime like never before!","https://play-lh.googleusercontent.com/Y19zrHuLEaAT8i-7Vgn9S9X8-RWKQbl7cW_JeMpWcktVOHRUdlkgBt0XdpDxvBTM_Kiw","GAME_BOARD"
"Tile Triple 3D","and.lihuhu.tiletriple3d","What makes Tile Triple 3D different?  <br><br>Not like a classic puzzle - tile journey &amp; magic jigsaw puzzle, <b>Tile Triple 3D - Free Tile Master &amp; Connect Brain Game</b> is not only an addictive matching puzzle game but also helps to release your stress with tons of happy color 3D objects, candy crush, cute animals; cool toys, yummy fruits, etc,... <br><br>HOW TO PLAY<br>◈ Just tap to place the 3D tiles into the box. Three same tiles will be collected. Collect all the tiles as fast as possible.<br>◈ When all tiles are collected, you win!<br>◈ When there are 7 tiles on the boxes, you fail!<br>◈ Each level has a limited time. Try to finish the game before the time runs out.<br>◈ Each object board is different and varies from one to the next, giving the game a different flair for every level you play.<br><br>FEATURES:<br>◈ Unlimited play<br>◈ Easy to play with simple rules, addictive gameplay, suitable for all ages.<br>◈ A lot of styles of cute tiles<br>◈ Challenging levels, collect more stars and unlock more rewards<br>◈ Use 2 helpful boosters to help you beat levels<br>◈ Play FREE anytime, anywhere<br><br><b>Join and challenge how far you can go in Tile Triple 3D </b><br><br>If you have any questions or concerns, please do not hesitate to contact us at support@lihuhugames.com","https://play-lh.googleusercontent.com/I0ohy8JANtLzAhpsbTc1hleXrXJm2NITpBKMNIpNv7GVnJcbdrJ33LcxDBvmkD1Ndiqz","GAME_BOARD"
"Hey Color Paint by Number Art","com.hey.color.number.coloring.paint","Paint by number coloring book.  Play our relaxing &amp; happy coloring games for adults.<br>Relaxing coloring pages: Try to start this Color by number coloring game for relaxation. You can color and revise your art coloring pages anytime. All the painting by number games are carefully designed to provide you with an excellent way to feel calm and enjoy hours of fun and relaxation. Simple &amp; Easy to Paint By Number. All you need to do is to follow the numbers and fill up the relevant cells. Color many different pictures in one of the best coloring games like Hey Color!<br>Color by number for adults is a great stress and anxiety relief. Happy color by numbers! <br><br>Need personal coloring therapy? Thousands of colorful and inspiring pictures are designed to relax, expel negative thoughts and take away all the worries. Download Hey Color and get a personal relaxing coloring book with a broad range of illustrations. Find the most interesting pics and color them any time, whenever you feel down. Color painting Hey Color is always here to help!<br><br>Our Stunning features<br><br>10 000+  ART COLORING PAGES TO PAINT. Color &amp; Paint by number as much as you can!<br>FREE ILLUSTRATIONS AND NO SUBSCRIPTION &amp; HIDDEN FEES! Isn’t that amazing?<br>A HUGE VARIETY OF AMAZING CATEGORIES:<br>Animals, Flowers, Nature, People, Places, Mandalas, Birds, Patterns, Fantasy, Fashion, Lifestyle, Yummy, Messages, Marine, Holidays, and more. Try to paint in each category!<br>DAILY UPDATES. 10 pictures a day keep your gloom away!<br>ONE-HAND COLORING. We love simplicity, that’s why colors can change automatically when you move the palette, so you don’t need to make 2 taps.<br>QUICK SHARING. Share your finished artwork on all social networks with friends.<br>YOUR VERY OWN GALLERY. So you can keep your favorite coloring pics there!<br><br>How to play Hey Color<br><br>Choose the picture you like.<br>Color by number of image fragments.<br>Done!<br>Share with friends on Facebook and Instagram.<br>Relieve stress with color by number art books! Coloring by number is the coolest antistress!<br><br>Your feedback nourishes our growth and we greatly appreciate it. Got any questions or ideas - drop us a line at support@zephyrmobile.com<br><br>Share Your coloring Art On Social Networks: You can quickly send your artworks to your friends or post them on social networks<br>Join our Facebook community and get bonus pics:<br>Hey Color<br><br>Terms of Use: https://zephyrmobile.com/terms/<br>Privacy Policy: https://zephyrmobile.com/privacy/<br><br>Download Hey Color now and paint by number forever! Color painting by number awaits you! Be happy with amazing coloring games for adults in one of the best color games ever! Color by number your best choice to free coloring and paint for relaxation! Paint by number and relax for a while. Start Coloring and Make it Colorful! Learn some art coloring for free!","https://play-lh.googleusercontent.com/jo8yKgQWIE1t6qukxLqaNvE2juSP6EJbz3NH4G2DTUmC0x94HJ6v2wJdhbRd64lRNKc","GAME_BOARD"
"Match Pair 3D - Matching Game","and.lihuhu.matchpair3d","Match Pair 3D - Matching Puzzle Game is a challenging matching game. The game has tons of challenging well-designed levels to train your brain and exercise your logical thinking and memory. It is the best food for your brain!<br><br>Match Pair 3D has fully enjoyed the collection of various 3D objects Cute Animals 🐶, Lovely Toys 🧸, Fresh Fruits  🍇 , Delicious Cakes 🧁, Beautiful Accessories 💍, Cool Vehicles 🚗, etc. You can find your favorite object on each level! <br> <br>HOW TO PLAY?<br>🔹Blow your mind and match 2 similar numbers of objects. As you crush all 3D objects to finish the game quickly before time runs out. You Win !<br>🔹Make several successful matches to get combo Streaks.<br>🔹Use the HINT button to auto-find a pair.<br>🔹Match Pair 3D - Match 3D objects easy to play for everyone!<br> <br>GAME FEATURES<br>* Challenging levels to keep you entertained<br>* Shiny 3D visual effects and objects<br>* Collect stars to earn rewards<br>* Hint boosters to help you out<br>* Auto-save your progress so you can pick up where you left off<br>* Play games anytime, anywhere! <br>* Task focus and concentration enhanced<br><br>Play Match Pair 3D every day to improve memory speed and relieve stress. Such a simple and cool application to relax and pump observation. What else is needed?<br>Try to download and play now!","https://play-lh.googleusercontent.com/6Yp4YWnrFl0eS2XJn9tRtytJxOI0JaL6eD1pZ1ohfgOJOku5zcL5VasKNrZP5mJbmCA","GAME_BOARD"
"Checkers - Online & Offline","com.gamovation.quickcheckers","The Checkers game that you’ve always played is now available online &amp; offline for free! Quick Checkers is a multiplayer game where you can challenge people from all over the world for a nice classic game of Checkers or Draughts. <b>Play Now!</b><br><br>Supported rules:<br><br>⭐ American Checkers/Draughts (8x8 board)<br>⭐ International Checkers (10x10 board)<br>⭐ Brazilian Checkers (8x8 board)<br>⭐ Russian Checkers (8x8 board)<br>⭐ Turkish Checkers (8x8 board)<br>⭐ Spanish Checkers (8x8 board)<br>⭐ Italian Checkers (8x8 board)<br>⭐ Czech Checkers (8x8 board)<br>⭐ Thai Checkers (8x8 board)<br><br>Quick Checkers is an inspiring traditional game that will keep you entertained for hours on end. Thanks to the intuitive touch controls, you’ll able to enjoy Quick Checkers in just a matter of seconds. Play this competitive, multiplayer online &amp; offline board game from anywhere you want and prove that you are the real Checkers Master.<br><br>You can also play offline checkers against the computer or friends. The offline game offers 5 different levels of difficulty meant to enable you to improve your skills!<br><br>Quick Checkers online has got the following features:<br><br>⭐ Play against random people from all over the world in our exciting 1 vs. 1 player mode.<br>⭐ Play offline against the computer with 5 levels of difficulty.<br>⭐ Play local multiplayer against your friends.<br>⭐ Amazing graphics and great sound effects.<br>⭐ Earn experience and level up to get access to real world locations. You can play in places like New York, Paris, London, Amsterdam and Rio de Janeiro.<br>⭐ Dozens of unique checker Skins and Avatars.<br>⭐ Online chat system.<br>⭐ A competitive ranking system to help you compete against people from your country and across the globe.<br>⭐ Play and unlock achievements in order to receive amazing rewards.<br><br>Are you ready to play this online &amp; offline Checkers board game? Download and play it now for free!<br><br>=================<br><br>Please note:<br>Many more cool features will be added to Quick Checkers in the coming months. So if you have any suggestions, comments or feedback, please feel free to share them with us so that we can create the best Checkers/Draughts game ever, together!<br><br>Terms of Service can be found here: https://www.gamovation.com/legal/tos-qc.pdf<br>Privacy Policy can be found here: https://www.gamovation.com/legal/privacy-policy.pdf","https://play-lh.googleusercontent.com/sfWlHZMjq2_L3MPujr7oG63AUtYlgegMNmkiSfbBrZHKYuMXzjQvwgbeqVCWkfpHS-LZ","GAME_BOARD"
"Tile Pair 3D - Tile Connect 3D","and.dinlygo.tilepair3d","<b>Tile Connect Puzzle &amp; Match Mahjong Brain Game is very easy to play for everyone! How about Tile Pair 3D?</b><br><br>Tile Pair 3D is established by the tangle master of objects such as Fruit, Cakes, Animals, Flowers, School objects,  lovely Toys or Vehicles, etc.<br><br>Within the simple tile connect rule and the classic match, you can be a master. In Addition, Match 3D and Pair Matching Puzzle games are to pair two identical objects on the ground and pop them all before the time runs out !! You Win !!  If you compare us and them, you will find out our loneliness among all these magic tiles 3D. <br><br>Start boosting the power of your brain now with this genius among Matching 3D puzzles include tons of sweet and cute combinations !! If you ever love Onnect Pair, Onet 3D, you will love this. <br><br>Enjoy your time and train your brain in this Tile Pair Matching 3D game! Keep your brain sharp while relaxing, having fun, and relieving your stress.","https://play-lh.googleusercontent.com/6eqZzKg3CWQ3WoR5iaQSBm1e6Q_0C64xnZpKKY-uaX6waiDiCeJ22mGCscFlSLJEsQ","GAME_BOARD"
"Color Painting-Color by Number","com.mintgames.colorpainting","Color Painting, also known as color by number, paint by number, coloring book and picture coloring, is your best way to de-stress and relax! A free color by number game with 10000+ coloring pictures, try it and color your own artwork! 👩🏻‍🎨<br><br>It‘s not only a happy color game, but also a beautiful coloring book, with a great number of artworks categories that can be easily accessible and intuitive controlled. You can paint by number with just one hand! At home, on the way, anywhere, open the game and enter the world of coloring for an extremely relaxing experience.<br><br>Find new artworks and color over 20 popular categories:<br>💃🏻 Girls/ 🧚🏻‍♀️ Fantasy / 🐶 Animals / 🏘️ Cottage/ 🗺 Travel/ 💐 Flowers/  💖 Heart / 🌈Mandalas / 🚪Interior /🖼 Water Color / 🎨 Oil /🌴 Nature / 👸🏻 Princess / 🎅🏻 Holiday / ✨ Glitters / 👨‍👩‍👦 Portrait/ 🔮 Illustration / 🍰 Food / 👶🏻 Kids<br>...and many more!!<br><br>We are committed to providing players with the best coloring experience.<br>🔥 Check out these powerful features:<br>- Easily to paint by number: Just tap to color in the order of the numbers.<br>- Every picture is a masterpiece：Masterpieces to ensure a pleasant coloring experience.<br>- New artworks added daily: Every day there are different pictures to give you different feelings.<br>- Smooth interface: Smooth experience and gorgeous animation.<br><br>Download Color Painting now and become an artist! Color by number any time and anywhere! Find a sense of accomplishment in the best coloring game ever. 🥰<br><br>Contact us with any feedback: support@mint-games.org","https://play-lh.googleusercontent.com/njv68Sf076Nn2xNB_TY6desOQvlP_ZeLk5qBukHPTd4ijgnhv2Z5BQ_nTVr2VdZpB5hp","GAME_BOARD"
"Solitaire Classic Card","classic.card.solitaire.pgmaker","Solitaire Classic Card is a Klondike solitaire game for all cards game fans. This Solitaire is very close to PC Solitaire but optimized graphics and difficulty.<br>As you know, spider solitaire, freecell solitaire, klondike solitaire, pyramid solitaire and patience are popular cards game all around the world. But this Solitaire Classic Card Game is more interesting, challenging and classic.<br>Playing Solitaire helps you relax and get rid of upset.<br>Solitaire Classic Card is a simple solitaire classic card game for all ages. <br>It is an offline game which you can play with your family and friends anytime and anywhere.<br>Also there are Very Big and Easy-to-see cards and many different themes for you to choose. <br><br>Game Features:<br>♥️ Classic free solitaire card game rules<br>♥️ Extremely smooth operation experience<br><br>♠️ Complete Daily Challenge to collect trophies<br>♠️ Play Right or Left-handed and adjust Draw Option to1 <br> Card or 3 Cards<br><br>♦️ Very Big and Clear card size<br>♦️ You can play games anytime, anywhere, without network support<br><br>♣️ Intelligent hints<br>♣️ Unlimited hints and Undos<br><br>Hope you can enjoy playing our new Solitaire Classic Card game. Share and play this classic solitaire with your friends now.","https://play-lh.googleusercontent.com/zvLoEXnLu2-16RCr4cEQZV_1ZPPlcShgSRDO1YQ-zcSdH4Q3IMepQCD_40w3Qsw34UPO","GAME_BOARD"
"Chess Clash: Online & Offline","com.miniclip.chess","The best Chess game from miniclip.com has arrived. Learn how to play chess by playing against chess grandmaster players from around the world. Test your logical skills in this multiplayer chess game! Chess is a strategy game and one of the most popular board games of all time. Your goal is to capture your opponent&#39;s pieces and checkmate their king in this chess online game.<br><br>Play online chess games, challenge real players from around the world, and become a pro chess master. Invite your friends and challenge them to a match in this mini pocket chess game. Chat and exchange gifts with other top chess players. Play multiplayer chess games with friends and master the tactics and strategies of a chess game.<br><br>Try the two game modes  — play the Classic Chess board game mode for a relaxed match or the Quick Chess board game mode for a fast-paced match. Choose from several arenas that offer different match prizes in this chess online game.<br><br>Unlock and collect beautiful chess sets by playing the game. Get free rewards every day! Compete with other players on the Leaderboards. Climb them up to the top and win big prizes. Everyone can join this Real Chess adventure and learn new tactics by playing live with real opponents!<br><br>Key Features:<br>► Online real multiplayer chess game<br>► Free daily rewards<br>► Invite and play with friends<br>► Chat with players and exchange gifts<br>► Multiple arenas with different prizes<br>► Two game modes — Classic Chess and Quick Chess<br>► Collect unique Chess pieces and top Chess boards<br>► Compete with other pro chess players on the Leaderboard<br>► Supports offline play with computer mode<br>► Complete daily missions to earn exciting rewards<br>► Unlock premium items on the season pass<br>► Try your luck at Golden Box and win free items<br><br>How to Play:<br>► Pawn can move either one or two squares in the forward directions<br>► Pawns can capture only on forward adjacent diagonal squares<br>► Knights can be moved in an L shaped pattern<br>► Rooks can move any distance either vertically or horizontally  <br>► Bishops can move any distance diagonally <br>► King can move one square in any direction<br>► Queen can move any distance vertically, horizontally, or diagonally <br>► Checkmate the opponent&#39;s King to win the match<br><br>Coming Soon:<br>► Daily new puzzles and challenges<br><br>Use superior tactics and strategies to attack your opponent and checkmate their king in this online chess game. Stay tuned for more exciting features. Download now and unleash the Chess master in you!<br><br>This game includes optional in-game purchases (includes random items).","https://play-lh.googleusercontent.com/bpdkCCI8e5IbAkLgRwI3e5dJDSR_kFe1Ioh7f7_AxxaR_Jn9VHF1Hx56DEAqGnHPynmd","GAME_BOARD"
"Board World - All in one game","com.boardworld","Are you looking for a game for two people or a group of friends? Or do you simply need a game to decide whether to win or lose quickly? Don&#39;t worry, <b>Board World</b> will answer these questions for you!<br><br>Board World - all board games in one game, is a brand-new and super fun board game collection. This is an engaging, well-designed game that promises to bring laughter and happiness to players.<br><br><b>BOARD WORLD GAME COLLECTION:</b><br>🐊 Alligator Doctor: a thrilling alligator tooth examination game.<br>🏴‍☠️ Pirate Saber: an exciting pirate stabbing game.<br>🟡 4 Link: a classic connect game.<br>🔴 Drop It: a simple drop-ball game.<br>🀘 Mahjong: an amusing mahjong game.<br>🏑 Puck Swipe: a fun swiping game for sports lovers.<br>🏒 Air Hockey: a realistic sports game for all ice hockey fans.<br>✖️⭕ Tic Tac Toe: a typical XO game for all ages.<br>🎴 Matching Cards: an addicting matching game.<br>🐴 Racing Horses: a strategic board game with horses.<br>... and more games are waiting for you to explore!<br><br>🎲 <b>HOT FEATURES:</b><br>- 100% Free and Offline.<br>- Suitable for all ages.<br>- Small file size, yet high-quality game.<br>- User-friendly interface and stylish design.<br>- Basic tutorial, understandable illustration.<br>- Available in multiple languages.<br>- The more players, the merrier!<br>- 30+ board games and more games are coming soon!<br><br>These mini-board games are suitable for a large group of people. With Board World, you can easily create fun parties and night gatherings that make unforgettable memories with friends and family. Or when you&#39;re alone, you can enjoy playing with smart AI bots.<br><br>Board World is created as a relaxing experience for you after a tiring day at work or school. It&#39;s a great game for killing time and relieving stress.<br><br>If you are a fan of board games, you won&#39;t want to miss this! Download now to discover <b>Board World</b>!","https://play-lh.googleusercontent.com/bUSgQsr4DJL6QHhgzkEVBjhWWiLRzd98VqFOEt0mjOaV3g4kMPjiQwBC6LY04YSHWyQp","GAME_BOARD"
"Yatzy: Dice Game Online","loppipoppi.yatzy","<b>Ready for a challenging, free lucky Yatzy game of dice you can play from the palm of your hand? Welcome to one of the best Yatzi apps - a free dice-roller yatzee classic game where you’ll shake, score and shout! Have great fun and some luck with Yatzy lucky dice!</b><br><br>Join this merry community of yatzee players and start rolling the right dice combinations to beat any Yatzy competition! <br>Install this online board game and play the mobile version of the well known yatzi classic dice game, designed to be a unique mix of luck and strategy. <br><br>Every round you roll the 5 dice is an exciting challenge to rack up the highest score. If you choose to play a yatzee multiplayer session or a game of dice with friends, there&#39;s a new level of excitement to be experienced! What a great choice Yatzy could be for a fun pastime with family and friends!<br> <br>🎲Incredibly fun, our free Yatzi app was created so that you can enjoy challenging your friends in one of the best free multiplayer yatzy board games, or simply roll the dice solo when you need to relax with a game of dice and chance. No matter how you may be calling it -  yatzy, yam&#39;s, yahtzee and so on, this fun, classic board game will keep your brain active and sharp, since it is a type of dice board game that involves so many possibilities to analyze in order to get the best score and win over your opponent!<br> <br>🎲Install Yatzi to experience the best online edition of the classic yatzy genre -  played with 5 dice, each player&#39;s turn consists of rolling the dice up to 3 times in hope of making 1 of 13 predefined winning combinations. Each dice combo has to be done once and only once. Be it a small or large straight, a full house, or a lucky yahtzee combo, play them wisely because your objective is to achieve the highest score possible at the end of each round of this free online board game.<br> <br><b>Why choose our lucky Yatzi app? Because we’re openly inviting you to enjoy super fun, free yatzy multiplayer gameplay alongside amazing game features such as:</b><br> <br>- Practice mode for beginner yatzi players<br>- AI Bots if you choose to play yatzy offline<br>- Super crisp yatzee graphics and relaxing sound effects<br>- The best version of the yatzee classic dice game<br>- Totally free, with no in-app purchases.<br> <br><b>Don’t wait another minute, install Yatzi for free today to enjoy the classic game of dice rolling experience, just like in childhood, with your buddies.You can choose to:</b><br><br>🎲 Play a Solo Game - a one column yatzi game for you to have a fun experience rolling the dice anytime you need a break from reality<br>🎲 Play a Triples Game - a longer 3 columns yatzy game for more experienced players <br>🎲 Play versus Opponent - with AI opponents you will definitely challenge your mastery of the yatzy gameplay<br>🎲 Local Pass and Play - play a yatzy multiplayer game locally, with friends.<br><br>Add to all these cool dice game features: the clean and clear Stats you can check out anytime to keep track of your high scores, the wonderfully designed themes for dice and boards that you can choose from and the option to save your game to make sure you continue rolling the lucky dice when you’re ready - and here you are, treating yourself to a one-of-a-kind, complete yatzi playing experience at your fingertips whenever you need to enjoy time off.<br><br>Go, install our free Yatzi app today, roll the lucky dice, play some rounds, score high and come back to share your experience with us. <br>Have fun, enjoy the game and don’t forget to rate us 5 stars!","https://play-lh.googleusercontent.com/sXf92tvWBD9XVabRaxkdfjdA8dYkMCOjXKY11Z9aL6bYOnWdHgnwmUNboM13nABsc3B8","GAME_BOARD"
